YearQuarterId,YearGroupId,Year,Quarter,FailureUnit,Zone,ZoneCategory,Location,LocationCategory,Direction
2016-Q1,G2016,2016,Q1,63,2,Medium,Corrèze ,D,South West
2021-Q4,G2021,2021,Q4,72,2,Medium, Savoie ,D,South East
2021-Q3,G2021,2021,Q3,688,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2020-Q2,G2020,2020,Q2,136,3,High,Haute-Garonne,D,South
2021-Q2,G2021,2021,Q2,9,1,Low,Haute-Marne,D,North East
2024-Q4,G2024,2024,Q4,0,1,Low,Aude,D,South
2018-Q2,G2018,2018,Q2,13,1,Low,Lozère ,D,South
2018-Q2,G2018,2018,Q2,121,3,High,Puy-de-Dôme,D,South East
2014-Q3,G2014,2014,Q3,120,3,High,Loiret ,D,Central
2021-Q2,G2021,2021,Q2,21,1,Low, Jura,D,East
2021-Q1,G2021,2021,Q1,31,1,Low, Lot-et-Garonne,D,South West
2015-Q1,G2015,2015,Q1,186,3,High,Haute-Savoie,D,South East
2018-Q3,G2018,2018,Q3,200,3,High,Bas-Rhin,D,North East
2023-Q4,G2023,2023,Q4,311,4,Very High,Isère ,D,South East
2014-Q2,G2014,2014,Q2,218,3,High, Ille-et-Vilaine ,D,North West
2014-Q4,G2014,2014,Q4,117,3,High,Côte-d'Or,D,East
2021-Q3,G2021,2021,Q3,81,2,Medium, Loire-Atlantique,D,West
2024-Q4,G2024,2024,Q4,0,1,Low,La Réunion,C,Nil
2020-Q1,G2020,2020,Q1,109,3,High,Haut-Rhin ,D,North East
2015-Q1,G2015,2015,Q1,30,1,Low,Cantal,D,South East
2020-Q3,G2020,2020,Q3,23,1,Low, Hautes-Pyrénées,D,South
2018-Q4,G2018,2018,Q4,106,3,High,Côte-d'Or,D,East
2018-Q3,G2018,2018,Q3,15,1,Low,Territoire de Belfort,D,East
2021-Q4,G2021,2021,Q4,150,3,High,Isère ,D,South East
2024-Q2,G2024,2024,Q2,39,1,Low, Ariège,D,South
2017-Q4,G2017,2017,Q4,289,4,Very High,Yvelines ,D,North Central
2021-Q4,G2021,2021,Q4,56,2,Medium, Dordogne,D,South West
2023-Q1,G2023,2023,Q1,594,4,Very High,Nord,D,North
2018-Q1,G2018,2018,Q1,88,2,Medium, Landes ,D,South West
2024-Q1,G2024,2024,Q1,92,2,Medium,Tarn-et-Garonne,D,South
2015-Q3,G2015,2015,Q3,56,2,Medium,Corse,R,South
2020-Q1,G2020,2020,Q1,73,2,Medium, Martinique,C,Nil
2022-Q2,G2022,2022,Q2,96,2,Medium,Pyrénées-Atlantiques ,D,South West
2019-Q4,G2019,2019,Q4,61,2,Medium,Loir-et-Cher,D,Central
2022-Q2,G2022,2022,Q2,33,1,Low, Jura,D,East
2016-Q4,G2016,2016,Q4,111,3,High,Côte-d'Or,D,East
2020-Q1,G2020,2020,Q1,11,1,Low,Lozère ,D,South
2022-Q1,G2022,2022,Q1,1161,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2024-Q1,G2024,2024,Q1,121,3,High,Corse,R,South
2014-Q4,G2014,2014,Q4,87,2,Medium,Aude,D,South
2023-Q1,G2023,2023,Q1,302,4,Very High,Haute-Garonne,D,South
2014-Q3,G2014,2014,Q3,647,4,Very High,Pays de la Loire,R,West
2024-Q3,G2024,2024,Q3,104,3,High,Somme,D,North
2014-Q3,G2014,2014,Q3,52,2,Medium,Haute-Saône,D,East
2015-Q2,G2015,2015,Q2,87,2,Medium,Aude,D,South
2020-Q1,G2020,2020,Q1,57,2,Medium,Eure-et-Loir,D,Central
2020-Q2,G2020,2020,Q2,263,4,Very High,Nord,D,North
2017-Q3,G2017,2017,Q3,818,4,Very High,Hauts-de-France,R,North
2016-Q1,G2016,2016,Q1,64,2,Medium,Guadeloupe,C,Nil
2022-Q2,G2022,2022,Q2,152,3,High,Bas-Rhin,D,North East
2014-Q2,G2014,2014,Q2,85,2,Medium,Tarn,D,South
2020-Q3,G2020,2020,Q3,100,3,High,Finistère,D,North West
2019-Q2,G2019,2019,Q2,91,2,Medium, Indre-et-Loire,D,South West
2024-Q4,G2024,2024,Q4,0,1,Low, Bretagne,R,North West
2017-Q1,G2017,2017,Q1,144,3,High,Puy-de-Dôme,D,South East
2017-Q2,G2017,2017,Q2,46,2,Medium,Ardèche,D,South East
2022-Q3,G2022,2022,Q3,768,4,Very High,Nouvelle-Aquitaine,R,South West
2016-Q2,G2016,2016,Q2,163,3,High,Haute-Savoie,D,South East
2020-Q3,G2020,2020,Q3,21,1,Low, Gers,D,South
2018-Q2,G2018,2018,Q2,114,3,High, Saône-et-Loire,D,East
2014-Q1,G2014,2014,Q1,6,1,Low,French Teritories,OFOT,Nil
2018-Q2,G2018,2018,Q2,29,1,Low,Aveyron,D,South
2019-Q2,G2019,2019,Q2,63,2,Medium,Aude,D,South
2015-Q4,G2015,2015,Q4,23,1,Low,Cantal,D,South East
2018-Q2,G2018,2018,Q2,49,2,Medium,Indre ,D,Central
2023-Q4,G2023,2023,Q4,77,2,Medium,Aube,D,North East
2016-Q4,G2016,2016,Q4,232,4,Very High,Bas-Rhin,D,North East
2019-Q4,G2019,2019,Q4,50,2,Medium,Mayenne,D,West
2020-Q1,G2020,2020,Q1,394,4,Very High,Nord,D,North
2019-Q3,G2019,2019,Q3,55,2,Medium,Charente,D,South West
2022-Q2,G2022,2022,Q2,26,1,Low,Hautes-Alpes,D,South East
2021-Q2,G2021,2021,Q2,37,1,Low, Lot-et-Garonne,D,South West
2016-Q4,G2016,2016,Q4,149,3,High, Ille-et-Vilaine ,D,North West
2024-Q4,G2024,2024,Q4,0,1,Low,Charente-Maritime,D,South West
2024-Q3,G2024,2024,Q3,24,1,Low,Alpes-de-Haute-Provence,D,South East
2021-Q1,G2021,2021,Q1,38,1,Low, Dordogne,D,South West
2023-Q4,G2023,2023,Q4,239,4,Very High, Ille-et-Vilaine ,D,North West
2015-Q2,G2015,2015,Q2,124,3,High,La Réunion,C,Nil
2018-Q4,G2018,2018,Q4,529,4,Very High,Centre-Val de Loire,R,Central
2014-Q1,G2014,2014,Q1,74,2,Medium,Allier,D,South East
2019-Q2,G2019,2019,Q2,22,1,Low,Haute-Loire ,D,South East
2019-Q4,G2019,2019,Q4,141,3,High,Vaucluse ,D,South East
2015-Q4,G2015,2015,Q4,281,4,Very High,Val-de-Marne,D,North Central
2019-Q4,G2019,2019,Q4,29,1,Low,Hautes-Alpes,D,South East
2019-Q1,G2019,2019,Q1,87,2,Medium, Landes ,D,South West
2017-Q2,G2017,2017,Q2,125,3,High, Savoie ,D,South East
2020-Q2,G2020,2020,Q2,46,2,Medium,Côte-d'Or,D,East
2023-Q3,G2023,2023,Q3,126,3,High,Moselle,D,North East
2022-Q4,G2022,2022,Q4,233,4,Very High,Isère ,D,South East
2022-Q3,G2022,2022,Q3,29,1,Low,Corrèze ,D,South West
2014-Q1,G2014,2014,Q1,77,2,Medium,Tarn-et-Garonne,D,South
2016-Q2,G2016,2016,Q2,132,3,High, Saône-et-Loire,D,East
2014-Q3,G2014,2014,Q3,147,3,High, Pyrénées-Orientales ,D,South
2016-Q4,G2016,2016,Q4,54,2,Medium,Allier,D,South East
2015-Q4,G2015,2015,Q4,1206,4,Very High,Grand Est ,R,North East
2023-Q3,G2023,2023,Q3,114,3,High,Gard ,D,South
2016-Q1,G2016,2016,Q1,121,3,High, Doubs,D,East
2024-Q1,G2024,2024,Q1,640,4,Very High,Nord,D,North
2017-Q4,G2017,2017,Q4,51,2,Medium,Indre ,D,Central
2014-Q1,G2014,2014,Q1,1745,4,Very High,Occitanie ,R,South
2024-Q4,G2024,2024,Q4,0,1,Low,Essonne,D,North Central
2022-Q4,G2022,2022,Q4,220,3,High,Pas-de-Calais ,D,North
2014-Q1,G2014,2014,Q1,41,1,Low, Lot,D,South
2019-Q1,G2019,2019,Q1,264,4,Very High,Hérault ,D,South
2024-Q2,G2024,2024,Q2,375,4,Very High,Val-de-Marne,D,North Central
2014-Q3,G2014,2014,Q3,60,2,Medium,Deux-Sèvres,D,South West
2024-Q4,G2024,2024,Q4,0,1,Low,Creuse,D,South West
2015-Q3,G2015,2015,Q3,129,3,High,Finistère,D,North West
2014-Q4,G2014,2014,Q4,109,3,High,Somme,D,North
2022-Q2,G2022,2022,Q2,167,3,High,Val-de-Marne,D,North Central
2024-Q4,G2024,2024,Q4,0,1,Low,Maine-et-Loire,D,West
2023-Q2,G2023,2023,Q2,54,2,Medium,Corse-du-Sud,D,South
2024-Q2,G2024,2024,Q2,19,1,Low,French Teritories,OFOT,Nil
2024-Q3,G2024,2024,Q3,60,2,Medium,Vosges,D,North East
2023-Q1,G2023,2023,Q1,232,4,Very High,Yvelines ,D,North Central
2015-Q2,G2015,2015,Q2,132,3,High,Ain,D,South East
2014-Q2,G2014,2014,Q2,211,3,High,Moselle,D,North East
2019-Q1,G2019,2019,Q1,65,2,Medium,Corrèze ,D,South West
2017-Q2,G2017,2017,Q2,54,2,Medium,Deux-Sèvres,D,South West
2022-Q2,G2022,2022,Q2,39,1,Low,Vienne,D,South West
2019-Q3,G2019,2019,Q3,29,1,Low,Mayenne,D,West
2015-Q4,G2015,2015,Q4,43,1,Low, Haute-Corse,D,South
2023-Q1,G2023,2023,Q1,137,3,High, Dordogne,D,South West
2015-Q4,G2015,2015,Q4,1963,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2024-Q3,G2024,2024,Q3,247,4,Very High,Isère ,D,South East
2021-Q2,G2021,2021,Q2,56,2,Medium,Loiret ,D,Central
2016-Q3,G2016,2016,Q3,203,3,High, Loire-Atlantique,D,West
2018-Q4,G2018,2018,Q4,98,3,High,Ain,D,South East
2015-Q4,G2015,2015,Q4,143,3,High,Maine-et-Loire,D,West
2018-Q1,G2018,2018,Q1,80,2,Medium,Vosges,D,North East
2019-Q2,G2019,2019,Q2,46,2,Medium,Tarn-et-Garonne,D,South
2024-Q2,G2024,2024,Q2,40,1,Low,Indre ,D,Central
2019-Q3,G2019,2019,Q3,71,2,Medium,Sarthe,D,West
2014-Q3,G2014,2014,Q3,116,3,High,Marne,D,North East
2014-Q4,G2014,2014,Q4,1470,4,Very High,Occitanie ,R,South
2016-Q2,G2016,2016,Q2,65,2,Medium,Charente,D,South West
2018-Q4,G2018,2018,Q4,86,2,Medium,Vienne,D,South West
2018-Q4,G2018,2018,Q4,138,3,High,Pyrénées-Atlantiques ,D,South West
2018-Q4,G2018,2018,Q4,120,3,High, Indre-et-Loire,D,South West
2015-Q1,G2015,2015,Q1,328,4,Very High,Yvelines ,D,North Central
2023-Q3,G2023,2023,Q3,8,1,Low,Lozère ,D,South
2021-Q1,G2021,2021,Q1,18,1,Low,Aveyron,D,South
2018-Q4,G2018,2018,Q4,152,3,High,Haut-Rhin ,D,North East
2014-Q4,G2014,2014,Q4,127,3,High,Puy-de-Dôme,D,South East
2014-Q1,G2014,2014,Q1,34,1,Low,Haute-Marne,D,North East
2015-Q1,G2015,2015,Q1,617,4,Very High,Seine-Saint-Denis,D,North Central
2016-Q4,G2016,2016,Q4,95,2,Medium, Indre-et-Loire,D,South West
2021-Q3,G2021,2021,Q3,8,1,Low,Haute-Loire ,D,South East
2021-Q1,G2021,2021,Q1,123,3,High,Haute-Garonne,D,South
2019-Q2,G2019,2019,Q2,22,1,Low,French Guiana,C,Nil
2018-Q2,G2018,2018,Q2,13394,4,Very High,France,C,Nil
2021-Q1,G2021,2021,Q1,68,2,Medium, Pyrénées-Orientales ,D,South
2023-Q1,G2023,2023,Q1,174,3,High,Vaucluse ,D,South East
2023-Q2,G2023,2023,Q2,951,4,Very High,Paris,D,North Central
2017-Q3,G2017,2017,Q3,39,1,Low,Tarn-et-Garonne,D,South
2014-Q1,G2014,2014,Q1,213,3,High,Vaucluse ,D,South East
2014-Q3,G2014,2014,Q3,222,4,Very High,Loire,D,South East
2024-Q3,G2024,2024,Q3,10,1,Low,Lozère ,D,South
2015-Q3,G2015,2015,Q3,301,4,Very High,Var ,D,South East
2024-Q1,G2024,2024,Q1,357,4,Very High,Haute-Garonne,D,South
2020-Q3,G2020,2020,Q3,45,1,Low,Vendée,D,West
2023-Q1,G2023,2023,Q1,33,1,Low, Gers,D,South
2021-Q4,G2021,2021,Q4,55,2,Medium, Pyrénées-Orientales ,D,South
2023-Q3,G2023,2023,Q3,93,2,Medium, Doubs,D,East
2020-Q3,G2020,2020,Q3,40,1,Low, Drôme,D,East
2022-Q3,G2022,2022,Q3,297,4,Very High,Overseas,O,Nil
2015-Q1,G2015,2015,Q1,211,3,High,Vendée,D,West
2015-Q2,G2015,2015,Q2,22,1,Low, Ariège,D,South
2017-Q3,G2017,2017,Q3,24,1,Low,Haute-Loire ,D,South East
2017-Q4,G2017,2017,Q4,85,2,Medium,Loiret ,D,Central
2021-Q3,G2021,2021,Q3,32,1,Low,Eure-et-Loir,D,Central
2015-Q4,G2015,2015,Q4,40,1,Low, Lot,D,South
2017-Q4,G2017,2017,Q4,84,2,Medium,Aude,D,South
2019-Q4,G2019,2019,Q4,114,3,High,Puy-de-Dôme,D,South East
2024-Q2,G2024,2024,Q2,83,2,Medium,Vienne,D,South West
2022-Q4,G2022,2022,Q4,93,2,Medium, Saône-et-Loire,D,East
2021-Q1,G2021,2021,Q1,8,1,Low,Lozère ,D,South
2014-Q1,G2014,2014,Q1,252,4,Very High,Loire,D,South East
2023-Q3,G2023,2023,Q3,104,3,High,Marne,D,North East
2015-Q4,G2015,2015,Q4,46,2,Medium,Aveyron,D,South
2016-Q3,G2016,2016,Q3,73,2,Medium, Doubs,D,East
2015-Q3,G2015,2015,Q3,59,2,Medium,Vosges,D,North East
2018-Q1,G2018,2018,Q1,245,4,Very High,Val-de-Marne,D,North Central
2022-Q2,G2022,2022,Q2,27,1,Low,Ardennes,D,North East
2016-Q4,G2016,2016,Q4,115,3,High,Aisne,D,North
2014-Q3,G2014,2014,Q3,45,1,Low,Nièvre ,D,East
2020-Q2,G2020,2020,Q2,616,4,Very High, Auvergne-Rhône-Alpes ,R,South East
2022-Q1,G2022,2022,Q1,137,3,High,La Réunion,C,Nil
2021-Q2,G2021,2021,Q2,14,1,Low,Alpes-de-Haute-Provence,D,South East
2020-Q4,G2020,2020,Q4,139,3,High,Isère ,D,South East
2021-Q3,G2021,2021,Q3,94,2,Medium, Saône-et-Loire,D,East
2018-Q1,G2018,2018,Q1,22,1,Low,Cantal,D,South East
2020-Q2,G2020,2020,Q2,40,1,Low, Saône-et-Loire,D,East
2015-Q4,G2015,2015,Q4,251,4,Very High,Yvelines ,D,North Central
2023-Q4,G2023,2023,Q4,137,3,High,Charente-Maritime,D,South West
2017-Q1,G2017,2017,Q1,678,4,Very High, Normandie,R,North
2024-Q3,G2024,2024,Q3,32,1,Low,Haute-Loire ,D,South East
2023-Q1,G2023,2023,Q1,265,4,Very High,Var ,D,South East
2016-Q4,G2016,2016,Q4,166,3,High,Haut-Rhin ,D,North East
2019-Q2,G2019,2019,Q2,120,3,High, Savoie ,D,South East
2020-Q4,G2020,2020,Q4,45,1,Low,Corse,R,South
2020-Q2,G2020,2020,Q2,45,1,Low,Ain,D,South East
2019-Q1,G2019,2019,Q1,38,1,Low, Jura,D,East
2018-Q3,G2018,2018,Q3,72,2,Medium, Côtes-d'Armor,D,North West
2015-Q4,G2015,2015,Q4,224,4,Very High,Loire,D,South East
2019-Q1,G2019,2019,Q1,661,4,Very High, Normandie,R,North
2016-Q3,G2016,2016,Q3,16,1,Low,Creuse,D,South West
2018-Q1,G2018,2018,Q1,134,3,High,Oise,D,North
2023-Q4,G2023,2023,Q4,335,4,Very High, Hauts-de-Seine,D,North Central
2020-Q3,G2020,2020,Q3,39,1,Low,Eure-et-Loir,D,Central
2024-Q3,G2024,2024,Q3,72,2,Medium,Yonne,D,East
2023-Q1,G2023,2023,Q1,14,1,Low,Lozère ,D,South
2018-Q1,G2018,2018,Q1,237,4,Very High,Seine-Maritime ,D,North
2021-Q2,G2021,2021,Q2,17,1,Low, Gers,D,South
2016-Q3,G2016,2016,Q3,26,1,Low,Nièvre ,D,East
2021-Q2,G2021,2021,Q2,18,1,Low,Aveyron,D,South
2021-Q3,G2021,2021,Q3,25,1,Low, Cher,D,Central
2017-Q3,G2017,2017,Q3,93,2,Medium,Vendée,D,West
2021-Q4,G2021,2021,Q4,316,4,Very High, Bretagne,R,North West
2017-Q3,G2017,2017,Q3,141,3,High, Ille-et-Vilaine ,D,North West
2022-Q2,G2022,2022,Q2,254,4,Very High,Rhône,D,South East
2024-Q3,G2024,2024,Q3,59,2,Medium, Lot-et-Garonne,D,South West
2022-Q2,G2022,2022,Q2,345,4,Very High,Seine-Saint-Denis,D,North Central
2014-Q3,G2014,2014,Q3,46,2,Medium, Haute-Corse,D,South
2023-Q3,G2023,2023,Q3,23,1,Low, Ariège,D,South
2017-Q1,G2017,2017,Q1,601,4,Very High,Nord,D,North
2020-Q4,G2020,2020,Q4,565,4,Very High,Grand Est ,R,North East
2016-Q4,G2016,2016,Q4,142,3,High, Pyrénées-Orientales ,D,South
2021-Q4,G2021,2021,Q4,563,4,Very High,Paris,D,North Central
2022-Q1,G2022,2022,Q1,52,2,Medium,Vienne,D,South West
2023-Q4,G2023,2023,Q4,58,2,Medium,Tarn-et-Garonne,D,South
2024-Q4,G2024,2024,Q4,0,1,Low,Sarthe,D,West
2018-Q3,G2018,2018,Q3,513,4,Very High, Normandie,R,North
2014-Q4,G2014,2014,Q4,43,1,Low,Nièvre ,D,East
2016-Q4,G2016,2016,Q4,404,4,Very High,Rhône,D,South East
2016-Q2,G2016,2016,Q2,132,3,High,Pyrénées-Atlantiques ,D,South West
2022-Q1,G2022,2022,Q1,39,1,Low,Tarn-et-Garonne,D,South
2019-Q2,G2019,2019,Q2,193,3,High,Hérault ,D,South
2018-Q2,G2018,2018,Q2,52,2,Medium,Corrèze ,D,South West
2018-Q1,G2018,2018,Q1,20,1,Low,Meuse ,D,North East
2023-Q3,G2023,2023,Q3,101,3,High,Oise,D,North
2023-Q4,G2023,2023,Q4,242,4,Very High,Val-d'Oise ,D,North Central
2023-Q1,G2023,2023,Q1,1333,4,Very High,Nouvelle-Aquitaine,R,South West
2023-Q3,G2023,2023,Q3,146,3,High,Haute-Savoie,D,South East
2018-Q3,G2018,2018,Q3,1021,4,Very High,Occitanie ,R,South
2017-Q2,G2017,2017,Q2,42,1,Low, Haute-Corse,D,South
2019-Q2,G2019,2019,Q2,83,2,Medium,Somme,D,North
2020-Q3,G2020,2020,Q3,90,2,Medium,Haute-Savoie,D,South East
2019-Q4,G2019,2019,Q4,215,3,High, Loire-Atlantique,D,West
2015-Q3,G2015,2015,Q3,350,4,Very High,Hérault ,D,South
2016-Q1,G2016,2016,Q1,16674,4,Very High,France,C,Nil
2014-Q4,G2014,2014,Q4,73,2,Medium,Ardennes,D,North East
2023-Q3,G2023,2023,Q3,102,3,High, Indre-et-Loire,D,South West
2023-Q3,G2023,2023,Q3,38,1,Low,Corse-du-Sud,D,South
2016-Q2,G2016,2016,Q2,11,1,Low,French Guiana,C,Nil
2014-Q4,G2014,2014,Q4,271,4,Very High,Val-d'Oise ,D,North Central
2022-Q4,G2022,2022,Q4,24,1,Low,Territoire de Belfort,D,East
2020-Q3,G2020,2020,Q3,75,2,Medium,Oise,D,North
2020-Q4,G2020,2020,Q4,19,1,Low,Haute-Saône,D,East
2021-Q1,G2021,2021,Q1,49,2,Medium, Martinique,C,Nil
2021-Q4,G2021,2021,Q4,74,2,Medium,Charente-Maritime,D,South West
2023-Q2,G2023,2023,Q2,180,3,High,Vaucluse ,D,South East
2015-Q3,G2015,2015,Q3,27,1,Low,Indre ,D,Central
2021-Q4,G2021,2021,Q4,31,1,Low,Yonne,D,East
2014-Q3,G2014,2014,Q3,223,4,Very High,Yvelines ,D,North Central
2024-Q3,G2024,2024,Q3,38,1,Low, Gers,D,South
2019-Q2,G2019,2019,Q2,117,3,High, Pyrénées-Orientales ,D,South
2019-Q3,G2019,2019,Q3,56,2,Medium,Aude,D,South
2019-Q4,G2019,2019,Q4,137,3,High,Finistère,D,North West
2017-Q4,G2017,2017,Q4,60,2,Medium,Ardennes,D,North East
2016-Q4,G2016,2016,Q4,414,4,Very High,Alpes-Maritimes,D,South East
2020-Q4,G2020,2020,Q4,42,1,Low,Charente,D,South West
2017-Q4,G2017,2017,Q4,506,4,Very High,Bourgogne-Frenche-Comté,R,West
2016-Q1,G2016,2016,Q1,190,3,High,Oise,D,North
2020-Q4,G2020,2020,Q4,10,1,Low,Lozère ,D,South
2020-Q1,G2020,2020,Q1,82,2,Medium,Puy-de-Dôme,D,South East
2015-Q1,G2015,2015,Q1,151,3,High,Eure,D,North
2020-Q2,G2020,2020,Q2,117,3,High,Seine-Maritime ,D,North
2019-Q1,G2019,2019,Q1,270,4,Very High,La Réunion,C,Nil
2017-Q2,G2017,2017,Q2,166,3,High,Oise,D,North
2023-Q2,G2023,2023,Q2,111,3,High,Oise,D,North
2014-Q1,G2014,2014,Q1,81,2,Medium, Lot-et-Garonne,D,South West
2015-Q1,G2015,2015,Q1,467,4,Very High,Var ,D,South East
2018-Q1,G2018,2018,Q1,99,3,High,Côte-d'Or,D,East
2020-Q2,G2020,2020,Q2,204,3,High,Seine-Saint-Denis,D,North Central
2021-Q3,G2021,2021,Q3,10,1,Low,Alpes-de-Haute-Provence,D,South East
2020-Q2,G2020,2020,Q2,55,2,Medium, Martinique,C,Nil
2019-Q2,G2019,2019,Q2,403,4,Very High,Rhône,D,South East
2014-Q1,G2014,2014,Q1,101,3,High, Landes ,D,South West
2023-Q3,G2023,2023,Q3,74,2,Medium, Dordogne,D,South West
2019-Q3,G2019,2019,Q3,94,2,Medium,Finistère,D,North West
2018-Q4,G2018,2018,Q4,603,4,Very High, Normandie,R,North
2018-Q2,G2018,2018,Q2,401,4,Very High,Rhône,D,South East
2021-Q2,G2021,2021,Q2,21,1,Low,Corrèze ,D,South West
2016-Q2,G2016,2016,Q2,3370,4,Very High,Île-de-France,R,North Central
2021-Q4,G2021,2021,Q4,351,4,Very High,Overseas,O,Nil
2016-Q4,G2016,2016,Q4,25,1,Low,Cantal,D,South East
2019-Q1,G2019,2019,Q1,112,3,High, Dordogne,D,South West
2020-Q1,G2020,2020,Q1,40,1,Low,Vienne,D,South West
2014-Q3,G2014,2014,Q3,84,2,Medium, Martinique,C,Nil
2021-Q1,G2021,2021,Q1,76,2,Medium,Morbihan ,D,North West
2021-Q2,G2021,2021,Q2,15,1,Low,Creuse,D,South West
2014-Q2,G2014,2014,Q2,119,3,High,Sarthe,D,West
2017-Q4,G2017,2017,Q4,311,4,Very High,Var ,D,South East
2016-Q1,G2016,2016,Q1,277,4,Very High,Val-d'Oise ,D,North Central
2014-Q4,G2014,2014,Q4,64,2,Medium,Vienne,D,South West
2023-Q3,G2023,2023,Q3,226,4,Very High,Var ,D,South East
2018-Q2,G2018,2018,Q2,120,3,High, Meurthe-et-Moselle,D,North East
2019-Q4,G2019,2019,Q4,48,2,Medium, Cher,D,Central
2016-Q3,G2016,2016,Q3,224,4,Very High,Pas-de-Calais ,D,North
2019-Q3,G2019,2019,Q3,218,3,High,Seine-et-Marne,D,North Central
2018-Q1,G2018,2018,Q1,313,4,Very High,Seine-et-Marne,D,North Central
2017-Q4,G2017,2017,Q4,102,3,High,Côte-d'Or,D,East
2017-Q4,G2017,2017,Q4,272,4,Very High,Seine-et-Marne,D,North Central
2023-Q1,G2023,2023,Q1,298,4,Very High,Isère ,D,South East
2017-Q3,G2017,2017,Q3,274,4,Very High,Overseas,O,Nil
2023-Q2,G2023,2023,Q2,59,2,Medium, Cher,D,Central
2021-Q1,G2021,2021,Q1,61,2,Medium,Finistère,D,North West
2023-Q3,G2023,2023,Q3,101,3,High,Ain,D,South East
2020-Q2,G2020,2020,Q2,25,1,Low,Nièvre ,D,East
2020-Q3,G2020,2020,Q3,76,2,Medium, Pyrénées-Orientales ,D,South
2020-Q3,G2020,2020,Q3,18,1,Low, Cher,D,Central
2017-Q2,G2017,2017,Q2,112,3,High, Drôme,D,East
2019-Q1,G2019,2019,Q1,33,1,Low,Haute-Loire ,D,South East
2014-Q1,G2014,2014,Q1,143,3,High, Indre-et-Loire,D,South West
2021-Q4,G2021,2021,Q4,32,1,Low,Deux-Sèvres,D,South West
2020-Q4,G2020,2020,Q4,14,1,Low,Territoire de Belfort,D,East
2020-Q1,G2020,2020,Q1,88,2,Medium,Aisne,D,North
2018-Q4,G2018,2018,Q4,375,4,Very High,Alpes-Maritimes,D,South East
2016-Q4,G2016,2016,Q4,639,4,Very High,Bouches-du-Rhône,D,South East
2023-Q2,G2023,2023,Q2,504,4,Very High,Seine-et-Marne,D,North Central
2019-Q3,G2019,2019,Q3,64,2,Medium, Dordogne,D,South West
2014-Q3,G2014,2014,Q3,287,4,Very High,Haute-Garonne,D,South
2017-Q4,G2017,2017,Q4,168,3,High,Vaucluse ,D,South East
2020-Q4,G2020,2020,Q4,24,1,Low,Vosges,D,North East
2021-Q3,G2021,2021,Q3,28,1,Low,Somme,D,North
2023-Q1,G2023,2023,Q1,109,3,High, Savoie ,D,South East
2015-Q3,G2015,2015,Q3,42,1,Low,Haute-Saône,D,East
2022-Q2,G2022,2022,Q2,83,2,Medium, Savoie ,D,South East
2024-Q1,G2024,2024,Q1,146,3,High,Ain,D,South East
2024-Q3,G2024,2024,Q3,109,3,High, Saône-et-Loire,D,East
2016-Q3,G2016,2016,Q3,44,1,Low,Tarn-et-Garonne,D,South
2017-Q1,G2017,2017,Q1,167,3,High, Ille-et-Vilaine ,D,North West
2017-Q3,G2017,2017,Q3,338,4,Very High,Seine-Saint-Denis,D,North Central
2014-Q1,G2014,2014,Q1,65,2,Medium, Hautes-Pyrénées,D,South
2015-Q2,G2015,2015,Q2,80,2,Medium, Doubs,D,East
2021-Q2,G2021,2021,Q2,86,2,Medium,Haut-Rhin ,D,North East
2016-Q2,G2016,2016,Q2,30,1,Low,Haute-Marne,D,North East
2018-Q4,G2018,2018,Q4,544,4,Very High,Nord,D,North
2015-Q2,G2015,2015,Q2,152,3,High,Vendée,D,West
2014-Q1,G2014,2014,Q1,148,3,High,Ain,D,South East
2024-Q1,G2024,2024,Q1,92,2,Medium,Vosges,D,North East
2014-Q1,G2014,2014,Q1,54,2,Medium,Indre ,D,Central
2024-Q1,G2024,2024,Q1,41,1,Low,Haute-Loire ,D,South East
2019-Q4,G2019,2019,Q4,1440,4,Very High,Provence-Alpes-Côte d'Azur,R,South East
2020-Q1,G2020,2020,Q1,75,2,Medium, Meurthe-et-Moselle,D,North East
2017-Q3,G2017,2017,Q3,84,2,Medium, Savoie ,D,South East
2015-Q4,G2015,2015,Q4,116,3,High,Sarthe,D,West
2018-Q3,G2018,2018,Q3,62,2,Medium,Guadeloupe,C,Nil
2018-Q1,G2018,2018,Q1,19,1,Low,Territoire de Belfort,D,East
2016-Q1,G2016,2016,Q1,333,4,Very High,Haute-Garonne,D,South
2024-Q1,G2024,2024,Q1,0,1,Low,French Teritories,OFOT,Nil
2015-Q1,G2015,2015,Q1,50,2,Medium,Alpes-de-Haute-Provence,D,South East
2024-Q3,G2024,2024,Q3,14,1,Low,French Guiana,C,Nil
2019-Q3,G2019,2019,Q3,825,4,Very High,Grand Est ,R,North East
2023-Q3,G2023,2023,Q3,432,4,Very High, Bretagne,R,North West
2019-Q3,G2019,2019,Q3,193,3,High, Loire-Atlantique,D,West
2015-Q2,G2015,2015,Q2,161,3,High,Finistère,D,North West
2015-Q1,G2015,2015,Q1,165,3,High,Pyrénées-Atlantiques ,D,South West
2021-Q1,G2021,2021,Q1,28,1,Low,Somme,D,North
2014-Q1,G2014,2014,Q1,121,3,High, Drôme,D,East
2022-Q1,G2022,2022,Q1,25,1,Low,Nièvre ,D,East
